::1 - - [13/Dec/2021:09:48:31 +0100] "POST /wp-admin/upgrade.php?step=upgrade_db HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:14:34:33 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:34:32 +0100] "GET /wp-json/wp/v2/posts/63?_locale=user HTTP/1.1" 200 1504
127.0.0.1 - - [13/Dec/2021:14:34:32 +0100] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.1" 200 2990
127.0.0.1 - - [13/Dec/2021:14:34:57 +0100] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.1" 200 1442
127.0.0.1 - - [13/Dec/2021:14:34:58 +0100] "POST /wp-json/wp/v2/posts/63?_locale=user HTTP/1.1" 200 2727
127.0.0.1 - - [13/Dec/2021:14:35:02 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:14:35:02 +0100] "GET /a-new-post/ HTTP/1.1" 200 5796
::1 - - [13/Dec/2021:14:35:02 +0100] "POST /wp-cron.php?doing_wp_cron=1639402502.8347420692443847656250 HTTP/1.1" 200 -
127.0.0.1 - - [13/Dec/2021:14:35:10 +0100] "GET /blog/ HTTP/1.1" 200 5212
127.0.0.1 - - [13/Dec/2021:14:35:12 +0100] "GET /blog/ HTTP/1.1" 200 5212
127.0.0.1 - - [13/Dec/2021:14:35:12 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-admin/post.php?post=63&action=edit HTTP/1.1" 200 387847
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/i18n.min.js?ver=5f1269854226b4dd90450db411a12b79 HTTP/1.1" 200 9866
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/1.1" 200 73015
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/vendor/react.min.js?ver=16.13.1 HTTP/1.1" 200 12463
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/blob.min.js?ver=4eca38a62df5f0145a5f1a78858581e7 HTTP/1.1" 200 1574
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/deprecated.min.js?ver=932d8bb37da8bbb396a7a3f754345e08 HTTP/1.1" 200 1564
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/dom.min.js?ver=a82fdb54a6baeb86aa639117061bf119 HTTP/1.1" 200 13610
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/autop.min.js?ver=0e55c6c10f6d8a4bd90b2ea903436301 HTTP/1.1" 200 6247
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=16.13.1 HTTP/1.1" 200 118656
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/element.min.js?ver=43a121e875f299c637e1115581bee905 HTTP/1.1" 200 9240
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=9b8d91804cfb3ef5b14e6ef816664072 HTTP/1.1" 200 1696
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/block-serialization-default-parser.min.js?ver=2fc6dec19af6d4c5e5fec8f6fdc1a10b HTTP/1.1" 200 3015
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/keycodes.min.js?ver=0b881ee2324067c223d746a87ae4ddda HTTP/1.1" 200 3414
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/priority-queue.min.js?ver=b2e76fb9887a285b5eff38763f2ac2fc HTTP/1.1" 200 1636
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/compose.min.js?ver=35754587ca81a116927d3de1017f4fa0 HTTP/1.1" 200 32431
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/redux-routine.min.js?ver=fd5f93d1f8206c65d1891cf1f898211e HTTP/1.1" 200 9608
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/data.min.js?ver=a9e98fe3ad76884fe7909ba8348395b7 HTTP/1.1" 200 22555
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/html-entities.min.js?ver=26307b6ad1e445fc1a4643f634cb29c6 HTTP/1.1" 200 1416
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/blocks.min.js?ver=7ed7fe32dad771c4e0af4f56539ff156 HTTP/1.1" 200 158047
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.1 HTTP/1.1" 200 58325
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/primitives.min.js?ver=fedf57cf6da174d1eca2875b8b730af3 HTTP/1.1" 200 2896
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/date.min.js?ver=061439ac4325ef057b8f9c142c82a823 HTTP/1.1" 200 203411
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/rich-text.min.js?ver=10cd4e4656806fb1a6884c84213af69c HTTP/1.1" 200 34096
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/warning.min.js?ver=3e70e9d62208deeee510b84df4dec7f1 HTTP/1.1" 200 2834
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/url.min.js?ver=d4bdf85a96aa587b52f4b8d58b4457c1 HTTP/1.1" 200 5002
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/components.min.js?ver=413e179f8a99bd28091ba5cc6f72c9f3 HTTP/1.1" 200 645355
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/api-fetch.min.js?ver=134e23b5f88ba06a093f9f92520a98df HTTP/1.1" 200 5756
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/escape-html.min.js?ver=dcba9e40e8782c7d5883426934834b3e HTTP/1.1" 200 1783
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.1" 200 15612
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.12.1 HTTP/1.1" 200 20787
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.12.1 HTTP/1.1" 200 3380
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.12.1 HTTP/1.1" 200 24782
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/contact-form-7/includes/block-editor/index.js?ver=5.5.3 HTTP/1.1" 200 4055
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/resizable.min.js?ver=1.12.1 HTTP/1.1" 200 18472
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/build/js/acf.min.js?ver=5.11.4 HTTP/1.1" 200 27975
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/a11y.min.js?ver=0ac8327cc1c40dcfdf29716affd7ac63 HTTP/1.1" 200 3009
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/shortcode.min.js?ver=361473450d55d9ffe30983cf22f42a8f HTTP/1.1" 200 3996
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.1" 200 87654
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-admin/js/iris.min.js?ver=1.0.7 HTTP/1.1" 200 23643
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.12.1 HTTP/1.1" 200 18291
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/dist/dom-ready.min.js?ver=71883072590656bf22c74c7b887df3dd HTTP/1.1" 200 1257
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/inc/select2/4/select2.full.min.js?ver=4.0.13 HTTP/1.1" 200 78515
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/datepicker.min.js?ver=1.12.1 HTTP/1.1" 200 36148
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/ui/slider.min.js?ver=1.12.1 HTTP/1.1" 200 10712
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/inc/timepicker/jquery-ui-timepicker-addon.min.js?ver=1.6.1 HTTP/1.1" 200 41134
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-admin/js/color-picker.min.js?ver=5.8.2 HTTP/1.1" 200 3490
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/build/js/acf-input.min.js?ver=5.11.4 HTTP/1.1" 200 100386
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/inc/color-picker-alpha/wp-color-picker-alpha.js?ver=3.0.0 HTTP/1.1" 200 17101
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2 HTTP/1.1" 200 1179
127.0.0.1 - - [13/Dec/2021:14:35:16 +0100] "GET /wp-admin/post.php?post=63&action=edit HTTP/1.1" 200 12421
127.0.0.1 - - [13/Dec/2021:14:35:17 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:35:17 +0100] "GET /wp-admin/edit.php HTTP/1.1" 200 16129
127.0.0.1 - - [13/Dec/2021:14:35:17 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:14:35:17 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:35:32 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:37:32 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:39:12 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:39:14 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 56088
127.0.0.1 - - [13/Dec/2021:14:39:14 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:39:15 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:14:39:29 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:39:44 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:39:49 +0100] "GET /wp-admin/edit-comments.php HTTP/1.1" 200 45508
127.0.0.1 - - [13/Dec/2021:14:39:56 +0100] "GET /wp-admin/nav-menus.php HTTP/1.1" 200 88980
127.0.0.1 - - [13/Dec/2021:14:40:14 +0100] "GET /wp-admin/js/theme-plugin-editor.min.js?ver=5.8.2 HTTP/1.1" 200 11794
127.0.0.1 - - [13/Dec/2021:14:40:14 +0100] "GET /wp-admin/theme-editor.php HTTP/1.1" 200 41366
127.0.0.1 - - [13/Dec/2021:14:40:14 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,code-editor,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=5.8.2 HTTP/1.1" 200 383044
127.0.0.1 - - [13/Dec/2021:14:40:14 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,hoverIntent,utils,regenerator-runtime,wp-polyfill,wp-hooks&ver=5.8.2 HTTP/1.1" 200 132412
127.0.0.1 - - [13/Dec/2021:14:40:14 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverintent-js,admin-bar,svg-painter,heartbeat&ver=5.8.2 HTTP/1.1" 200 16677
127.0.0.1 - - [13/Dec/2021:14:40:17 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:14:40:25 +0100] "GET /wp-admin/users.php HTTP/1.1" 200 36400
127.0.0.1 - - [13/Dec/2021:14:40:33 +0100] "GET /wp-admin/tools.php HTTP/1.1" 200 25256
127.0.0.1 - - [13/Dec/2021:14:40:36 +0100] "GET /wp-admin/export.php HTTP/1.1" 200 30597
127.0.0.1 - - [13/Dec/2021:14:40:40 +0100] "GET /wp-admin/options-general.php HTTP/1.1" 200 66454
127.0.0.1 - - [13/Dec/2021:14:40:42 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:14:40:42 +0100] "GET /wp-content/plugins/advanced-custom-fields/assets/images/icon-upgrade-pro.svg HTTP/1.1" 200 936
127.0.0.1 - - [13/Dec/2021:14:40:42 +0100] "GET /wp-admin/edit.php?post_type=acf-field-group HTTP/1.1" 200 52772
127.0.0.1 - - [13/Dec/2021:14:40:43 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:40:58 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:41:37 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:41:52 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:42:48 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:43:03 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:44:34 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:44:37 +0100] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 77822
127.0.0.1 - - [13/Dec/2021:14:44:38 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:44:43 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 104087
127.0.0.1 - - [13/Dec/2021:14:44:57 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 260
127.0.0.1 - - [13/Dec/2021:14:45:32 +0100] "GET /wp-admin/plugins.php?_wpnonce=56867d106f&action=activate&plugin=custom-post-type-ui/custom-post-type-ui.php HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:14:45:34 +0100] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.1" 302 24194
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 200 6156
127.0.0.1 - - [13/Dec/2021:14:45:34 +0100] "GET /wp-admin/admin.php?page=cptui_main_menu HTTP/1.1" 200 27837
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check,wp-jquery-ui-dialog&ver=5.8.2 HTTP/1.1" 200 386157
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/buddypages.png HTTP/1.1" 200 4506
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/cptui-extended.png HTTP/1.1" 200 6885
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/instago.png HTTP/1.1" 200 21629
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 200 4456
127.0.0.1 - - [13/Dec/2021:14:45:35 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/cptui-icon-173x173.png HTTP/1.1" 200 656
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:45:38 +0100] "GET /wp-admin/admin.php?page=cptui_manage_post_types HTTP/1.1" 200 133465
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check,media-views,wp-jquery-ui-dialog&ver=5.8.2 HTTP/1.1" 200 433222
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/cptui.min.js?ver=1.10.1 HTTP/1.1" 200 5678
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/dashicons-picker.min.js?ver=1.0.0 HTTP/1.1" 200 6051
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/cptui-extended.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/instago.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/buddypages.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.12.1 HTTP/1.1" 200 4368
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-includes/js/jquery/ui/button.min.js?ver=1.12.1 HTTP/1.1" 200 5570
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-includes/js/jquery/ui/dialog.min.js?ver=1.12.1 HTTP/1.1" 200 12782
127.0.0.1 - - [13/Dec/2021:14:45:39 +0100] "GET /wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.12.1 HTTP/1.1" 200 4365
127.0.0.1 - - [13/Dec/2021:14:46:39 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:47:39 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [13/Dec/2021:14:47:39 +0100] "POST /wp-cron.php?doing_wp_cron=1639403259.7529499530792236328125 HTTP/1.1" 200 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:06 +0100] "POST /wp-admin/admin.php?page=cptui_manage_post_types HTTP/1.1" 200 133715
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/cptui.min.js?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/dashicons-picker.min.js?ver=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/cptui-extended.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/instago.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:07 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/buddypages.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 200 6156
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "POST /wp-admin/admin.php?page=cptui_manage_post_types HTTP/1.1" 200 134808
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/cptui.min.js?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/dashicons-picker.min.js?ver=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/cptui-extended.png HTTP/1.1" 200 6885
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/instago.png HTTP/1.1" 200 21629
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/buddypages.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:48:55 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:48:54 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:14:48:59 +0100] "GET /wp-admin/edit.php?post_type=test HTTP/1.1" 200 34046
127.0.0.1 - - [13/Dec/2021:14:49:00 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:49:04 +0100] "GET /wp-admin/post-new.php?post_type=test HTTP/1.1" 200 400642
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/contact-form-7/v1/contact-forms?per_page=20&_locale=user HTTP/1.1" 200 77
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 593
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 595
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:14:49:07 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/test/65?_locale=user HTTP/1.1" 200 831
127.0.0.1 - - [13/Dec/2021:14:49:06 +0100] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.1" 200 2990
127.0.0.1 - - [13/Dec/2021:14:49:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:14:49:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:14:49:12 +0100] "GET /wp-admin/admin.php?page=cptui_manage_post_types HTTP/1.1" 200 134707
127.0.0.1 - - [13/Dec/2021:14:49:12 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 200 4456
127.0.0.1 - - [13/Dec/2021:14:49:14 +0100] "GET /wp-admin/admin.php?page=cptui_manage_post_types&action=edit HTTP/1.1" 200 136230
127.0.0.1 - - [13/Dec/2021:14:49:17 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:17 +0100] "GET /wp-admin/admin.php?page=cptui_listings HTTP/1.1" 200 29842
127.0.0.1 - - [13/Dec/2021:14:49:24 +0100] "GET /wp-admin/admin.php?page=cptui_manage_post_types&action=edit HTTP/1.1" 200 16129
127.0.0.1 - - [13/Dec/2021:14:49:37 +0100] "POST /wp-admin/admin.php?page=cptui_manage_post_types&action=edit HTTP/1.1" 302 24186
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-admin/admin.php?page=cptui_manage_post_types HTTP/1.1" 200 133465
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/cptui.min.js?ver=1.10.1 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/js/dashicons-picker.min.js?ver=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/buddypages.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/cptui-extended.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/maintainn.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:38 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/wds_ads/instago.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Dec/2021:14:49:43 +0100] "GET /wp-content/plugins/custom-post-type-ui/css/cptui.min.css?ver=1.10.1 HTTP/1.1" 200 6156
127.0.0.1 - - [13/Dec/2021:14:49:43 +0100] "GET /wp-admin/admin.php?page=cptui_main_menu HTTP/1.1" 200 29148
127.0.0.1 - - [13/Dec/2021:14:49:43 +0100] "GET /wp-content/plugins/custom-post-type-ui/images/cptui-icon-173x173.png HTTP/1.1" 200 656
